support_tweet_id,customer_message,support_response,created_at
36024,@AppleSupport Does this mean I as a musical artist have to enrol as an Apple Developer? All I want to do is set my Artist Photo on Apple Music!! xx,@123830 You don't have to sign up to be a developer. But iTunes Connect support is done through the same support.,2017-11-01 13:54:30+00:00
36027,@AppleSupport Trying to access iTunes Connect and keep getting this when I click on artists. On two different computers (both IE and Chrome) https://t.co/SLcNN0jSkW,@123830 We'd want to get you to our Developer Support for assistance: https://t.co/rSt0PtuKcC,2017-10-30 13:38:31+00:00
36030,@applesupport Upgraded to #macOS #HighSierra - noticed that my iMessages/SMS are coming in out of order. Appear fine on my iPhone. Thoughts?,"@123831 Let's work together to find the best solution. To clarify, have you tried quitting the Messages app and restarting?",2017-11-01 13:54:30+00:00
36033,"@AppleSupport I have, also have signed out of my iMessage account and logged back in","@123831 Alright, good to know. Let's double check the items listed under ""Set up SMS and MMS messaging"": https://t.co/jmMBILbFAw",2017-11-01 14:03:31+00:00
36035,@AppleSupport Yes to all under the SMS relay section,"@123831 Perfect. Next up, let's try restarting your Mac in safe mode to see if the behavior persists: https://t.co/PQ4LSYhUTY",2017-11-01 15:30:00+00:00
36037,"@AppleSupport Have to do this later then, on work machine at the moment.","@123831 No worries. We're here every day from 5am to 8pm, Pacific. Feel free to DM us once you have a chance to try that out. https://t.co/GDrqU22YpT",2017-11-01 16:03:37+00:00
36038,I go to send one text and my phone battery went from 56% to 38% ??? @AppleSupport . It has also dropped to 32% while typing this tweet.,@123832 Glad to help. Let us know what iOS is running there let's have a closer look at things.,2017-11-01 13:54:00+00:00
36042,When the update will be available?  iOS 11.1 @AppleSupport.,@123833 iOS 11.1 is available now. You can update using the steps here: https://t.co/80YRnjDFDk,2017-11-01 13:53:28+00:00
36045,@AppleSupport please fix this annoying letter “I️” (eye) bug. It autocorrects/spelling suggestion to weird characters. https://t.co/jhcjjEIW2q,@123834 Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,2017-11-01 13:53:00+00:00
36047,@AppleSupport Using Apple mobile since 2010 &amp; currently iPhone 7 Plus.Replaced thrice but the problem still persists. Shld switch Android?,@123835 We'd like to work with you on this. Please give us a little more detail in DM. We can help from there. https://t.co/GDrqU22YpT,2017-11-01 13:52:36+00:00
36049,@123837 @123838 I’m also stuck on 10.13.1 beta (17B46a) and won’t show 10.13.1 final to show in App Store updates. @AppleSupport https://t.co/E3NWeZ45MP,"@123836 We want you to be able to update your Mac.  Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT",2017-11-01 13:52:00+00:00
36054,"Dear @115858 @AppleSupport, 

Updated my iPhone 6s to iOS 11, &amp; the responsiveness of the screen has decreased significantly.

What gives?",@123839 We'd love to help.  Send us over a DM with your exact iOS version and iPhone model.  We'll go from there. https://t.co/GDrqU22YpT,2017-11-01 13:51:32+00:00
36062,"Klucííí... z @115858, co mi to děláte? Safari s #iOS 11.1 na #iPhone8Plus neustále padá 📲🕳 chápu, je podzim 🍏🍂...ale tohle nebaví! 🤨 #Fail",@123840 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2017-11-01 13:49:28+00:00
36064,@AppleSupport insupportable le bug du clavier toujours pas corrigé sur iOS 11.1 ! C’est une priorité d’avoir un clavier fonctionnel non ?,@123841 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2017-11-01 13:49:28+00:00
36066,Tengo un problema con macos high Sierra y no tengo ni idea de como solucionarlo. @AppleSupport @119459 https://t.co/ZZPzd8fZAw,@123842 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2017-11-01 13:49:03+00:00
36068,"Can you help me update to iOS 11.1 @AppleSupport it says ""verifying update"" and then error every time I try to install it.",@123843 Hey there. We'd be happy to help. Send us a DM so we can look into the issue with you there. https://t.co/GDrqU2kzhr,2017-11-01 13:48:37+00:00
36072,@123832 @AppleSupport SAME,@123844 Let us help. DM us more details. https://t.co/GDrqU22YpT,2017-11-01 13:48:00+00:00
36073,@applesupport is it possible to modify force touch actions on my Mac? For example make force touch click open a new tab.,@123845 Hey there. We'll be happy to answer that. Check out more about Force Touch here: https://t.co/bvCxuuAG7f,2017-11-01 13:47:26+00:00
36075,@AppleSupport Where’s the update for this I️. Why does the letter l do that. Why do I️ have to use a lowercase L for a capital l?!,@123846 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2017-11-01 13:47:00+00:00
36076,"@116333 @115858 @AppleSupport Hi, ı want to talk to you my complaint about services given by your senior advisor’s from turkey. Cheated:/",@123847 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,2017-11-01 13:46:30+00:00
36078,@AppleSupport Mmmmm any word? What is going on?,@123848 Please let us know in DM when these issues happen with your iPhone and we’ll continue there: https://t.co/GDrqU22YpT,2017-11-01 13:46:30+00:00
36081,"@115858 @AppleSupport @116333 What Is going on with the #Iphone, it is very unresponsive and has a lot of lag #iphone6SPlus and #iphone8",@123848 We'd be more than happy to look into this with you. What version of iOS are you using and are your apps up-to-date?,2017-10-30 20:45:31+00:00
36085,"@AppleSupport No, I haven’t... but I checked it on my MacBook (Mail app), still permanently deleted.","@123849 Okay. Send us a DM, and we'll continue to help out from there. https://t.co/GDrqU22YpT",2017-11-01 13:46:30+00:00
36088,@AppleSupport iPhone 7+,"@123849 Since deleting the messages, have you checked to see if they appear in the trash on the iCloud website? https://t.co/MdGttkkFL9",2017-10-31 21:46:00+00:00
36090,@AppleSupport I recently deleted some emails on my iCloud &amp; I expected it to be in the Trash... but upon checking it got permanently deleted,@123849 Hello. We are here to help. What type of device are you using?,2017-10-31 13:14:33+00:00
36093,@123851 @115858 Have you had problems with your iOS 11? My phone’s been basically destroyed since I updated a few weeks back,@123850 We're here to help you. DM us and we can take a closer look at your issues there. https://t.co/GDrqU22YpT,2017-11-01 13:46:30+00:00
36097,RT If you are having issues with you iPhone not typing the letter ‘I’ correctly. @AppleSupport needs to see the impact of this BS 🤬😤,@123370 We’d like to get this issue resolved. Meet us in DM if you'd like to continue.,2017-11-01 13:45:49+00:00
36104,@123695 @115858 My screen is all messed up. Won’t let me type right,@123852 We want to help. Does this happen in all apps or just a few? Tell us in DM. https://t.co/GDrqU22YpT,2017-11-01 13:45:46+00:00
36105,What’s the activity setting for #Zumba (or similar) on the #apple #watch ? @AppleSupport #series2 #queries @115858 #tellmequick,@123853 Great question! You can customize your Zumba workout. Check this out: https://t.co/ik0A8dg7Jt,2017-11-01 13:45:45+00:00
36107,@AppleSupport Can’t an iPhone 8 connect to a Bluetooth device using NFC?,@123854 Great question. That should work fine.  Are you having any issues there?,2017-11-01 13:45:45+00:00
36112,"@AppleSupport So I thought Apple still doesn’t allow to use NFC for headphones or speakers, but only for NFC “tags”.",@123854 Thanks for reaching out. Send us a DM and we'll work together there. https://t.co/GDrqU22YpT,2017-11-01 15:26:01+00:00
36113,@AppleSupport why is this still happening? https://t.co/xv7Qnl3qs1,@123855 We want to help. Join us in DM so we may look further into this. https://t.co/GDrqU22YpT,2017-11-01 13:45:45+00:00
36115,@AppleSupport @116333 @123857  Should I be concerned yet? My iPhone X left China and went to Hong Kong and hasn’t left yet I live in LA,@123856  Our Online Store team is best suited to help with your question. You can reach them here: https://t.co/8yjRd1Xo0i,2017-11-01 13:45:21+00:00
36118,@AppleSupport Ok. Thanks,@123856 You're welcome. Enjoy your day!,2017-11-01 15:19:36+00:00
36120,@AppleSupport You too!,@123856 Thank you!,2017-11-01 15:56:06+00:00
36121,"@AppleSupport hi, do you have a Tip, how to clean Nike+ Sport Loop Watch Bands?",@123858 Here's a great article to help guide you through cleaning your Apple Watch: https://t.co/VxlvpoL1kr,2017-11-01 13:45:00+00:00
36124,"@AppleSupport  fix my phone, just bc y’all got a new phone out doesn’t mean everyone’s 7+ needs to freeze constantly and shit.",@123859 We want you to enjoy using your iPhone. Does the iPhone become unresponsive when using certain apps?,2017-11-01 13:44:27+00:00
36127,@AppleSupport Yes to the point where I cannot even reset my phone or use the home button. It completely freezes or stutters. And my phone is brand new.,@123859 Alright. What is the current iOS version installed in Settings &gt; General &gt; About? Have you updated all of your apps as well? https://t.co/GDrqU22YpT,2017-11-01 15:13:27+00:00
36478,@AppleSupport sort your lives out mates my phones been fucked since your shitty update,"@123956 If you're running into issues with your iPhone, we'd like to help you out. Please send a DM with the exact issue(s) you're experiencing, along with the version of the iOS software you currently have installed. https://t.co/GDrqU22YpT",2017-11-22 19:11:27+00:00
36611,@115858 meu telefone só trava e apresenta problemas depois que atualizei p IOS 11 #iOS11 #apple #fail #,"@123973 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2017-11-01 14:14:02+00:00
36613,My husband hasn’t updated his MacBook since like 2011...🙄 do you think I could update it and be safe? @AppleSupport,"@123974 As long as his Mac is compatible, it shouldn't be a problem. Be sure he has a backup. https://t.co/109nnHwfMC",2017-11-01 14:13:00+00:00
36616,@AppleSupport Ok sweet. And it isn’t going to mess it up that he’s going from mountain lion to Sierra?,"@123974 That is correct, it should not have any trouble.",2017-11-01 15:01:01+00:00
36618,Wtf this “!?” Keep popping up on my shit @115858 😒,@123975 We'd be happy to help. Can you DM us what device you are using and what's happening exactly? https://t.co/GDrqU22YpT,2017-11-01 14:12:00+00:00
36620,Can you fix this 👉🏼I️m @115858,@123976 We'd love to help figure this out with you today. Which iOS version are you using under Settings &gt; General &gt; About?,2017-11-01 14:12:00+00:00
36623,@AppleSupport 11.1,"@123976 Thank you. We’d love to help further. To start, please send us a DM letting us know which device you’re using. https://t.co/GDrqU22YpT",2017-11-01 15:21:33+00:00
36624,"@AppleSupport Hi there, my iPhone 6S plus can’t do backup for it, not by iCloud and iTunes , any way to fix it ,thanks https://t.co/XYyWJe7vn7",@123977 We'd love to help. What happens when you try back up via iTunes?,2017-11-01 14:11:00+00:00
